alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-027__align-001,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 27.1,善行無轍迹，,老子 27.1,The skilful traveller leaves no traces of his wheels or footsteps;
laozi-chapter-027__align-002,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,2,老子 27.2 - 老子 27.3,善言無瑕讁；善數不用籌策；,老子 27.2 - 老子 27.3,the skilful speaker says nothing that can be found fault with or blamed; the skilful reckoner uses no tallies;
laozi-chapter-027__align-003,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 27.4,善閉無關楗而不可開，,老子 27.4,"the skilful closer needs no bolts or bars, while to open what he has shut will be impossible;"
laozi-chapter-027__align-004,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 27.5,善結無繩約而不可解。,老子 27.5,"the skilful binder uses no strings or knots, while to unloose what he has bound will be impossible."
laozi-chapter-027__align-005,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 27.6 - 老子 27.7,是以聖人常善救人，故無棄人；,老子 27.6,"In the same way the sage is always skilful at saving men, and so he does not cast away any man;"
laozi-chapter-027__align-006,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 27.8 - 老子 27.9,常善救物，故無棄物，,老子 27.7,"he is always skilful at saving things, and so he does not cast away anything."
laozi-chapter-027__align-007,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 27.10,是謂襲明。,老子 27.8,This is called 'Hiding the light of his procedure.'
laozi-chapter-027__align-008,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 27.11 - 老子 27.12,故善人者，不善人之師；,老子 27.9,Therefore the man of skill is a master (to be looked up to) by him who has not the skill;
laozi-chapter-027__align-009,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 27.13 - 老子 27.14,不善人者，善人之資。,老子 27.10,and he who has not the skill is the helper of (the reputation of) him who has the skill.
laozi-chapter-027__align-010,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,15,老子 27.15 - 老子 27.17,不貴其師，不愛其資，雖智大迷，,老子 27.11,"If the one did not honour his master, and the other did not rejoice in his helper, an (observer), though intelligent, might greatly err about them."
laozi-chapter-027__align-011,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 27.18,是謂要妙。,老子 27.12,This is called 'The utmost degree of mystery.'
