alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-020__align-001,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 20.1,絕學無憂，,老子 20.1,When we renounce learning we have no troubles.
laozi-chapter-020__align-002,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 20.2,唯之與阿，,老子 20.2,"The (ready) 'yes,' and (flattering) 'yea;'"
laozi-chapter-020__align-003,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,3,老子 20.3 - 老子 20.4,相去幾何？善之與惡，,老子 20.3 - 老子 20.4,"Small is the difference they display. But mark their issues, good and ill;"
laozi-chapter-020__align-004,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 20.5,相去若何？,老子 20.5,What space the gulf between shall fill?
laozi-chapter-020__align-005,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 20.6,人之所畏，,老子 20.6,What all men fear is indeed to be feared;
laozi-chapter-020__align-006,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 20.7 - 老子 20.8,不可不畏。荒兮其未央哉﹗,老子 20.7,but how wide and without end is the range of questions (asking to be discussed)!
laozi-chapter-020__align-007,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 20.9,眾人熙熙，,老子 20.8,The multitude of men look satisfied and pleased;
laozi-chapter-020__align-008,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,10,老子 20.10 - 老子 20.11,如享太牢，如春登臺。,老子 20.9,"as if enjoying a full banquet, as if mounted on a tower in spring."
laozi-chapter-020__align-009,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 20.12,我獨泊兮其未兆，,老子 20.10,"I alone seem listless and still, my desires having as yet given no indication of their presence."
laozi-chapter-020__align-010,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 20.13,如嬰兒之未孩；,老子 20.11,I am like an infant which has not yet smiled.
laozi-chapter-020__align-011,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 20.14,儽儽兮若無所歸。,老子 20.12,"I look dejected and forlorn, as if I had no home to go to."
laozi-chapter-020__align-012,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 20.15,眾人皆有餘，,老子 20.13,The multitude of men all have enough and to spare.
laozi-chapter-020__align-013,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 20.16,而我獨若遺。,老子 20.14,I alone seem to have lost everything.
laozi-chapter-020__align-014,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,17,老子 20.17 - 老子 20.18,我愚人之心也哉﹗沌沌兮，,老子 20.15 - 老子 20.16,My mind is that of a stupid man; I am in a state of chaos.
laozi-chapter-020__align-015,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,19,老子 20.19 - 老子 20.20,俗人昭昭，我獨昏昏。,老子 20.17,"Ordinary men look bright and intelligent, while I alone seem to be benighted."
laozi-chapter-020__align-016,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,21,老子 20.21 - 老子 20.22,俗人察察，我獨悶悶。,老子 20.18,"They look full of discrimination, while I alone am dull and confused."
laozi-chapter-020__align-017,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,23,老子 20.23 - 老子 20.24,澹兮其若海，飂兮若無止。,老子 20.19,"I seem to be carried about as on the sea, drifting as if I had nowhere to rest."
laozi-chapter-020__align-018,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,25,老子 20.25 - 老子 20.26,眾人皆有以，而我獨頑似鄙。,老子 20.20,"All men have their spheres of action, while I alone seem dull and incapable, like a rude borderer."
laozi-chapter-020__align-019,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,27,老子 20.27 - 老子 20.28,我獨異於人，而貴食母。,老子 20.21,"(Thus) I alone am different from other men, but I value the nursing-mother (the Dao)."
