alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text,translation_text_raw,witness_repairs
laozi-chapter-023__align-001,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,1,老子 23.1 - 老子 23.2,希言自然。故飄風不終朝，,老子 23.1 - 老子 23.2,Abstaining from speech marks him who is obeying the spontaneity of his nature. A violent wind does not last for a whole morning;,Abstaining from speech marks him who is obeying the spontaneity of his nature. A violent wind does not last for a whole morning;,[]
laozi-chapter-023__align-002,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 23.3,驟雨不終日。,老子 23.3,a sudden rain does not last for the whole day.,a sudden rain does not last for the whole day.,[]
laozi-chapter-023__align-003,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 23.4,孰為此者？,老子 23.4,To whom is it that these (two) things are owing?,To whom is it that these (two) things are owing?,[]
laozi-chapter-023__align-004,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 23.5,天地。,老子 23.5,To Heaven and Earth.,To Heaven and Earth.,[]
laozi-chapter-023__align-005,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 23.6,天地尚不能久，,老子 23.6,"If Heaven and Earth cannot make such (spasmodic) actings last long, how much less can man!","If Heaven and Earth cannot make such (spasmodic) actings last long, how much less can man!",[]
laozi-chapter-023__align-006,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,7,老子 23.7 - 老子 23.9,而況於人乎？故從事於道者，道者同於道，,老子 23.7,"Therefore when one is making the Dao his business, those who are also pursuing it, agree with him in it, and those who are making the manifestation of its course their object agree with him in that;","Therefore when one is making the Dao his business, those who are also pursuing it, agree with him in it, and those who are making the manifestation of its course their object agree with him in that;",[]
laozi-chapter-023__align-007,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,10,老子 23.10 - 老子 23.12,德者同於德，失者同於失。同於道者，,老子 23.8 - 老子 23.9,"while even those who are failing in both these things agree with him where they fail. Hence, those with whom he agrees as to the Dao have the happiness of attaining to it;","while even those who are failing in both these things agree with him where they fail. Hence, those with whom he agrees as to the Dao have the happiness of attaining to it;",[]
laozi-chapter-023__align-008,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 23.13 - 老子 23.14,道亦樂得之；同於德者，,老子 23.10,those with whom he agrees as to its manifestation have the happiness of attaining to it;,those with whom he agrees as to its manifestation have the happiness of attaining to it;,[]
laozi-chapter-023__align-009,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,15,老子 23.15 - 老子 23.16,德亦樂得之；同於失者，,老子 23.11,and those with whom he agrees in their failure have also the happiness of attaining (to the Dao).,and those with whom he agrees in their failure have also the happiness of attaining (to the Dao).,[]
laozi-chapter-023__align-010,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,17,老子 23.17 - 老子 23.19,失亦樂得之。信不足焉，有不信焉。,老子 23.12,"(But) when there is not faith sufficient (on his part), a want of faith (in him) ensues (on the part of the others).","(But) when there is not faith sufficient (on his part), a want of faith (in him) ensues (on the part of the others).",[]
