alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-064__align-001,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 64.1,其安易持，,老子 64.1,That which is at rest is easily kept hold of;
laozi-chapter-064__align-002,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,2,老子 64.2 - 老子 64.3,其未兆易謀。其脆易泮，,老子 64.2,"before a thing has given indications of its presence, it is easy to take measures against it;"
laozi-chapter-064__align-003,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 64.4,其微易散。,老子 64.3,that which is brittle is easily broken;
laozi-chapter-064__align-004,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 64.5,為之於未有，,老子 64.4,that which is very small is easily dispersed.
laozi-chapter-064__align-005,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 64.6,治之於未亂。,老子 64.5,Action should be taken before a thing has made its appearance;
laozi-chapter-064__align-006,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 64.7,合抱之木，,老子 64.6,order should be secured before disorder has begun.
laozi-chapter-064__align-007,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 64.8,生於毫末；,老子 64.7,The tree which fills the arms grew from the tiniest sprout;
laozi-chapter-064__align-008,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,9,老子 64.9 - 老子 64.11,九層之臺，起於累土；千里之行，,老子 64.8 - 老子 64.9,the tower of nine storeys rose from a (small) heap of earth; the journey of a thousand li commenced with a single step.
laozi-chapter-064__align-009,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 64.12,始於足下。,老子 64.10,He who acts (with an ulterior purpose) does harm;
laozi-chapter-064__align-010,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 64.13 - 老子 64.14,為者敗之，執者失之。,老子 64.11,he who takes hold of a thing (in the same way) loses his hold.
laozi-chapter-064__align-011,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,15,老子 64.15 - 老子 64.16,是以聖人無為故無敗，無執故無失。,老子 64.12 - 老子 64.13,"The sage does not act (so), and therefore does no harm; he does not lay hold (so), and therefore does not lose his bold."
laozi-chapter-064__align-012,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,17,老子 64.17 - 老子 64.18,民之從事，常於幾成而敗之。,老子 64.14,(But) people in their conduct of affairs are constantly ruining them when they are on the eve of success.
laozi-chapter-064__align-013,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,1.0,19,老子 64.19 - 老子 64.22,慎終如始，則無敗事。是以聖人欲不欲，不貴難得之貨；,老子 64.15 - 老子 64.16,"If they were careful at the end, as (they should be) at the beginning, they would not so ruin them. Therefore the sage desires what (other men) do not desire, and does not prize things difficult to get;"
laozi-chapter-064__align-014,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,23,老子 64.23 - 老子 64.24,學不學，復眾人之所過。,老子 64.17,"he learns what (other men) do not learn, and turns back to what the multitude of men have passed by."
laozi-chapter-064__align-015,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,25,老子 64.25 - 老子 64.26,以輔萬物之自然，而不敢為。,老子 64.18,"Thus he helps the natural development of all things, and does not dare to act (with an ulterior purpose of his own)."
