alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-067__align-001,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 67.1 - 老子 67.3,天下皆謂我道大，似不肖。夫唯大，,老子 67.1,"All the world says that, while my Dao is great, it yet appears to be inferior (to other systems of teaching)."
laozi-chapter-067__align-002,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 67.4 - 老子 67.5,故似不肖。若肖，,老子 67.2,Now it is just its greatness that makes it seem to be inferior.
laozi-chapter-067__align-003,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 67.6 - 老子 67.7,久矣其細也夫！我有三寶，,老子 67.3,"If it were like any other (system), for long would its smallness have been known!"
laozi-chapter-067__align-004,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 67.8 - 老子 67.9,持而保之。一曰慈，,老子 67.4,But I have three precious things which I prize and hold fast.
laozi-chapter-067__align-005,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 67.10,二曰儉，,老子 67.5,The first is gentleness;
laozi-chapter-067__align-006,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,11,老子 67.11,三曰不敢為天下先。,老子 67.6 - 老子 67.7,the second is economy; and the third is shrinking from taking precedence of others.
laozi-chapter-067__align-007,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 67.12,慈故能勇，,老子 67.8,With that gentleness I can be bold;
laozi-chapter-067__align-008,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 67.13,儉故能廣，,老子 67.9,with that economy I can be liberal;
laozi-chapter-067__align-009,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,14,老子 67.14 - 老子 67.16,不敢為天下先，故能成器長。今舍慈且勇，,老子 67.10 - 老子 67.11,"shrinking from taking precedence of others, I can become a vessel of the highest honour. Now-a-days they give up gentleness and are all for being bold;"
laozi-chapter-067__align-010,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 67.17,舍儉且廣，,老子 67.12,"economy, and are all for being liberal;"
laozi-chapter-067__align-011,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 67.18,舍後且先，,老子 67.13,"the hindmost place, and seek only to be foremost;"
laozi-chapter-067__align-012,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,19,老子 67.19 - 老子 67.21,死矣！夫慈以戰則勝，以守則固。,老子 67.14 - 老子 67.15,"- (of all which the end is) death. Gentleness is sure to be victorious even in battle, and firmly to maintain its ground."
laozi-chapter-067__align-013,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,22,老子 67.22 - 老子 67.23,天將救之，以慈衛之。,老子 67.16,"Heaven will save its possessor, by his (very) gentleness protecting him."
