alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-015__align-001,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 15.1 - 老子 15.3,古之善為士者，微妙玄通，深不可識。,老子 15.1,"The skilful masters (of the Dao) in old times, with a subtle and exquisite penetration, comprehended its mysteries, and were deep (also) so as to elude men's knowledge."
laozi-chapter-015__align-002,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 15.4 - 老子 15.5,夫唯不可識，故強為之容。,老子 15.2,"As they were thus beyond men's knowledge, I will make an effort to describe of what sort they appeared to be."
laozi-chapter-015__align-003,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 15.6,豫焉若冬涉川，,老子 15.3,Shrinking looked they like those who wade through a stream in winter;
laozi-chapter-015__align-004,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 15.7,猶兮若畏四鄰，,老子 15.4,irresolute like those who are afraid of all around them;
laozi-chapter-015__align-005,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 15.8,儼兮其若容，,老子 15.5,grave like a guest (in awe of his host);
laozi-chapter-015__align-006,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 15.9,渙兮若冰之將釋，,老子 15.6,evanescent like ice that is melting away;
laozi-chapter-015__align-007,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 15.10,敦兮其若樸，,老子 15.7,unpretentious like wood that has not been fashioned into anything;
laozi-chapter-015__align-008,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 15.11,曠兮其若谷，,老子 15.8,"vacant like a valley, and dull like muddy water."
laozi-chapter-015__align-009,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,12,老子 15.12 - 老子 15.13,混兮其若濁。孰能濁以靜之徐清？,老子 15.9 - 老子 15.11,"Who can (make) the muddy water (clear)? Let it be still, and it will gradually become clear. Who can secure the condition of rest?"
laozi-chapter-015__align-010,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,14,老子 15.14 - 老子 15.15,孰能安以久動之徐生？保此道者不欲盈，,老子 15.12 - 老子 15.13,"Let movement go on, and the condition of rest will gradually arise. They who preserve this method of the Dao do not wish to be full (of themselves)."
laozi-chapter-015__align-011,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,16,老子 15.16 - 老子 15.17,夫唯不盈，故能蔽不新成。,老子 15.14,It is through their not being full of themselves that they can afford to seem worn and not appear new and complete.
