alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
lunyu__book-01-xueer__001__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,1,論語 1.1,子曰：「學而時習之，不亦說乎？有朋自遠方來，不亦樂乎？人不知而不慍，不亦君子乎？」,Analects I.1,"The Master said, ""Is it not pleasant to learn with a constant perseverance and application? ""Is it not delightful to have friends coming from distant quarters? ""Is he not a man of complete virtue, who feels no discomposure though men may take no note of him?"""
lunyu__book-01-xueer__002__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,2,論語 1.2,有子曰：「其爲人也孝弟，而好犯上者，鮮矣；不好犯上，而好作亂者，未之有也。君子務本，本立而道生；孝弟也者，其爲仁之本與？」,Analects II.2,"The philosopher Yu said, ""They are few who, being filial and fraternal, are fond of offending against their superiors. There have been none, who, not liking to offend against their superiors, have been fond of stirring up confusion. ""The superior man bends his attention to what is radical.That being established, all practical courses naturally grow up. Filial piety and fraternal submission!—are they not the root of all benevolent actions?"""
lunyu__book-01-xueer__003__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,3,論語 1.3,子曰：「巧言令色，鮮矣仁。」,Analects III.3,"The Master said, ""Fine words and an insinuating appearance are seldom associated with true virtue."""
lunyu__book-01-xueer__004__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,4,論語 1.4,曾子曰：「吾日三省吾身：爲人謀而不忠乎？與朋友交而不信乎？傳不習乎？」,Analects IV.4,"The philosopher Tsang said, ""I daily examine myself on three points:—whether, in transacting business for others, I may have been not faithful;—whether, in intercourse with friends, I may have been not sincere;—whether I may have not mastered and practised the instructions of my teacher."""
lunyu__book-01-xueer__005__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,5,論語 1.5,子曰：「道千乘之國，敬事而信，節用而愛人，使民以時。」,Analects V.5,"The Master said, To rule a country of a thousand chariots, there must be reverent attention to business, and sincerity; economy in expenditure, and love for men; and the employment of the people at the proper seasons."""
lunyu__book-01-xueer__006__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,6,論語 1.6,子曰：「弟子入則孝，出則弟，謹而信，汎愛眾，而親仁。行有餘力，則以學文。」,Analects VI.6,"The Master said, ""A youth, when at home, should be filial, and, abroad, respectful to his elders. He should be earnest and truthful. He should overflow in love to all, and cultivate the friendship of the good. When he has time and opportunity, after the performance of these things, he should employ them in polite studies."""
lunyu__book-01-xueer__007__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,7,論語 1.7,子夏曰：「賢賢易色；事父母，能竭其力；事君，能致其身；與朋友交，言而有信；雖曰未學，吾必謂之學已矣。」,Analects VII.7,"Tsze-hsia said, ""If a man withdraws his mind from the love of beauty, and applies it as sincerely to the love of the virtuous; if, in serving his parents, he can exert his utmost strength; if, in serving his prince, he can devote his life; if, in his intercourse with his friends, his words are sincere:—although men say that he has not learned, I will certainly say that he has."""
lunyu__book-01-xueer__008__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,8,論語 1.8,子曰：「君子不重則不威，學則不固。主忠信，無友不如己者，過則勿憚改。」,Analects VIII.8,"The Master said, ""If the scholar be not grave, he will not call forth any veneration, and his learning will not be solid. ""Hold faithfulness and sincerity as first principles. ""Have no friends not equal to yourself. ""When you have faults, do not fear to abandon them."""
lunyu__book-01-xueer__009__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,9,論語 1.9,曾子曰：「愼終追遠，民德歸厚矣。」,Analects IX.9,"The philosopher Tsang said, ""Let there be a careful attention to perform the funeral rites to parents, and let them be followed when long gone with the ceremonies of sacrifice;—then the virtue of the people will resume its proper excellence."""
lunyu__book-01-xueer__010__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-01-xueer,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,10,論語 1.10,子禽問於子貢曰：「夫子至於是邦也，必聞其政，求之與？抑與之與？」子貢曰：「夫子溫、良、恭、儉、讓以得之。夫子之求之也，其諸異乎人之求之與？」,Analects X.10,"Tsze-ch'in asked Tsze-kung, saying, ""When our master comes to any country, he does not fail to learn all about its government. Does he ask his information? or is it given to him?"" Tsze-kung said, ""Our master is benign, upright, courteous, temperate, and complaisant, and thus he gets his information. The master's mode of asking information!—is it not different from that of other men?"""
