alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-042__align-001,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 42.1,道生一，,老子 42.1,The Dao produced One;
laozi-chapter-042__align-002,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 42.2,一生二，,老子 42.2 - 老子 42.3,One produced Two; Two produced Three;
laozi-chapter-042__align-003,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 42.3,二生三，,老子 42.4,Three produced All things.
laozi-chapter-042__align-004,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,4,老子 42.4 - 老子 42.7,三生萬物。萬物負陰而抱陽，沖氣以為和。人之所惡，,老子 42.5,"All things leave behind them the Obscurity (out of which they have come), and go forward to embrace the Brightness (into which they have emerged), while they are harmonised by the Breath of Vacancy."
laozi-chapter-042__align-005,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 42.8 - 老子 42.9,唯孤﹑寡﹑不穀，而王公以為稱。,老子 42.6,"What men dislike is to be orphans, to have little virtue, to be as carriages without naves;"
laozi-chapter-042__align-006,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 42.10,故物或損之而益，,老子 42.7,and yet these are the designations which kings and princes use for themselves.
laozi-chapter-042__align-007,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 42.11 - 老子 42.12,或益之而損。人之所教，,老子 42.8,"So it is that some things are increased by being diminished, and others are diminished by being increased."
laozi-chapter-042__align-008,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 42.13,我亦教之。,老子 42.9,"What other men (thus) teach, I also teach."
laozi-chapter-042__align-009,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 42.14,強梁者不得其死，,老子 42.10,The violent and strong do not die their natural death.
laozi-chapter-042__align-010,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 42.15,吾將以為教父。,老子 42.11,I will make this the basis of my teaching.
